070221  0+ 1- 0o 0o  0o 0o 0o 0o    1o Q1   1 0.0
070222  0o 0o 0o 0o  1- 1+ 1- 2-    4+ Q5   2 0.0
070223  2- 1- 0o 0o  0+ 1- 1o 1-    5o Q6   3 0.0
070224  2o 0o 0+ 0+  0+ 0o 0+ 0+    4- Q4   2 0.0
070225  1+ 1- 0+ 0o  1- 1- 2- 1-    6o Q0   3 0.1
070226  3o 3+ 2- 2-  0o 0o 0o 0o   10-      6 0.3
070227  0o 0+ 3o 2o  1+ 3o 4- 4o   17+     12 0.7
070228  4- 4+ 4+ 4-  3- 3o 3o 4o   29- D1  22 1.1
070301  4+ 3- 3- 2o  3- 2+ 1- 1-   18o     11 0.6
070302  0o 1+ 2o 1o  1o 1- 1+ 1+    9-      4 0.1
070303  0o 0o 0+ 0o  1- 1- 0+ 1-    3-      2 0.0
070304  0o 0+ 1o 1o  1o 0+ 1+ 2o    7o      4 0.1
070305  3o 1- 1- 3o  2o 2- 4- 2+   17o     10 0.6
070306  4- 5- 2+ 4-  4- 2- 1o 3+   24o     18 1.0
070307  4- 3+ 3+ 3+  3o 3+ 3- 3-   25+     17 0.9
070308  3- 2o 1- 1-  0+ 0+ 1o 0+    8o      4 0.2
070309  0o 0+ 0o 0o  1- 1- 1o 1o    4-      2 0.0
070310  2- 1o 1o 1o  1- 1o 2o 1o    9+      4 0.2
070311  1- 0+ 1o 3-  2+ 2+ 3- 2+   14+      8 0.4
070312  1+ 2+ 1o 3-  4- 3- 3o 3o   20-     12 0.7
070313  5o 4o 4o 4o  3+ 3+ 3o 3o   30-     24 1.2
070314  3+ 3+ 2o 3-  3o 2+ 2+ 1o   20o     12 0.7
070315  1+ 2+ 3- 2o  2o 2o 3- 3+   18+     10 0.5
070316  4o 4- 1o 1o  2+ 1o 2- 4-   18+     12 0.7
070317  3o 3- 2- 2-  2- 2- 1+ 0o   14-      7 0.4
070318  1- 0+ 1- 1-  1+ 1+ 1- 1-    6+ Q8   3 0.1
070319  0o 1- 0+ 1o  0+ 0+ 0+ 1-    4- Q4   2 0.0
070320  0o 0o 0o 0o  0+ 0+ 0+ 0+    1+ Q1   1 0.0
070321  0o 0o 1- 0+  1- 0+ 0o 0o    2o Q2   1 0.0
070322  1o 1o 0+ 1-  0+ 1+ 1- 0+    6- Q7   3 0.1
070323  0+ 1+ 1+ 2+  3- 3+ 2+ 3+   17o     10 0.5
070324  4o 5- 4- 4-  4- 2- 1+ 1+   24o D2* 18 1.0
070325  2+ 1+ 2o 4+  3+ 1+ 1o 1+   17o     11 0.6
070326  1o 2- 1+ 2-  2o 4+ 3o 2+   17+     10 0.6
070327  2o 3- 3- 3+  1+ 2o 3+ 2-   19o     11 0.6
070328  3o 3o 2o 1+  1- 1o 1o 0+   12+      7 0.3
070329  1o 1- 0o 0+  0+ 0+ 1- 1+    5- Q6   3 0.0
070330  3- 2- 1+ 2-  1+ 0+ 0o 0o    9o      4 0.2
070331  0o 0+ 1o 1-  1+ 1- 1- 2o    7- Q9   3 0.1
070401  5o 4+ 4+ 4-  4o 3+ 4- 4+   33- D1  29 1.3
070402  4o 5o 4o 3+  3o 2+ 3+ 3+   28+ D3  22 1.1
070403  3o 3+ 2+ 2-  2- 4- 2+ 2-   20-     11 0.7
070404  3+ 3+ 2- 2-  2- 1+ 2- 2o   17-      9 0.5
070405  1+ 1+ 1+ 0+  1- 1- 0+ 1o    7o Q6   4 0.1
070406  1+ 2- 1o 1-  0+ 0+ 1o 1o    7+ Q7   4 0.1
070407  3- 1o 0o 0o  1- 0+ 0o 0+    5o Q8   3 0.1
070408  0o 0o 1- 1-  1- 1- 0+ 2o    5o Q5   3 0.0
070409  4- 3+ 3o 2+  1+ 1- 1- 1o   16o     10 0.6
070410  2o 0+ 0o 2-  3- 3- 2o 2+   14-      7 0.3
070411  2+ 2o 1- 1-  0+ 0+ 0+ 0+    7o Q0   4 0.1
070412  2+ 2+ 2- 3-  4- 2+ 2- 1-   17+     10 0.5
070413  1- 0o 0+ 0+  0+ 0o 0o 0o    2- Q2   1 0.0
070414  0o 1o 1- 0o  1+ 2- 1- 2+    8-      4 0.1
070415  2o 2o 1+ 1+  1o 1o 0+ 0o    9o      4 0.1
070416  0o 0o 0o 0o  0+ 0o 0o 0o    0+ Q1   0 0.0
070417  0o 1o 2- 2o  3+ 3- 3- 3-   16o      9 0.5
070418  3o 3+ 1o 1+  1o 1+ 2+ 3-   16o      9 0.5
070419  3- 2o 1+ 1o  1o 0+ 1- 1o   10o      5 0.2
070420  1+ 1+ 1- 0o  0+ 0+ 0o 1+    5+ Q4   3 0.0
070421  0+ 1o 0o 0o  0o 0+ 0+ 1-    3- Q3   2 0.0
070422  2+ 2+ 1+ 2o  2o 3- 3- 3-   18o      9 0.5
070423  4o 5o 4+ 1+  1- 1+ 0+ 0+   17+     16 0.9
070424  1+ 1- 1- 1-  1- 1o 2- 1+    8o Q9   4 0.1
070425  2o 2- 1- 1-  2+ 2o 1- 0+   10+      5 0.2
070426  3- 1- 1- 1o  1+ 2+ 2o 2-   12+      6 0.3
070427  2o 1+ 1- 3-  2o 4- 4o 5o   21+ D5* 16 0.9
070428  5- 4- 4o 4+  4o 4- 4- 4+   32+ D2  28 1.2
070429  4o 4o 5- 3+  3- 2+ 3o 3+   27+ D4  21 1.1
070430  4+ 4o 4o 2o  2o 2+ 1+ 1o   21o     15 0.8
070501  2+ 3- 2+ 1-  1o 2- 1+ 2-   14-      7 0.3
070502  1o 1o 0o 0+  0+ 1- 0o 0+    4- Q3   2 0.0
070503  1- 0+ 1+ 1-  1o 2- 1+ 1-    8-      4 0.1
070504  1o 0+ 0o 1o  1- 0+ 1o 0o    4+ Q7   2 0.0
070505  1- 1- 1- 0+  0o 0o 0o 1-    3o Q2   2 0.0
070506  0+ 0o 0o 0o  0o 0+ 0+ 1-    2- Q1   1 0.0
070507  1- 1o 3o 2+  3o 5o 3o 3+   21+ D4* 16 0.9
070508  2+ 4o 3+ 2+  3o 2+ 3- 2+   22+     14 0.8
070509  1+ 1+ 2- 1+  1+ 1+ 1o 1o   10+      5 0.2
070510  1- 0o 0o 0+  0+ 1o 2+ 1o    6-      3 0.1
070511  0+ 0+ 0o 0+  1o 1- 1o 1-    4+ Q6   2 0.0
070512  1- 1o 0+ 1o  0+ 0+ 0o 0+    4o Q4   2 0.0
070513  0+ 1+ 1- 1-  0+ 0+ 0o 0o    4- Q5   2 0.0
070514  0+ 0+ 0+ 1o  0+ 1- 1+ 0+    5- Q8   3 0.0
070515  1o 1- 1o 1+  1+ 1- 1+ 1+    9-      4 0.1
070516  0+ 1o 1- 1-  1- 0+ 1- 1+    6- Q9   3 0.1
070517  1o 1o 1- 1-  1o 0+ 2- 3-    9o      5 0.2
070518  2+ 2- 4- 4o  4+ 3o 2+ 3-   24o D3* 16 0.9
070519  2o 2+ 3o 3-  3- 3- 3+ 2+   21o     12 0.7
070520  3- 2- 1+ 1+  1o 1o 1+ 2+   13-      6 0.3
070521  2+ 1o 0o 0+  0+ 1o 2- 3o   10-      5 0.2
070522  1o 1o 1+ 1+  3o 3o 4+ 4o   19o     13 0.8
070523  4+ 3o 5- 5+  4o 2+ 5o 5o   34- D1  34 1.4
070524  6- 3+ 3+ 2+  4o 4o 5- 5-   32o D2  30 1.3
070525  2- 2+ 3o 3o  3- 3+ 4o 2+   22+ D5* 14 0.8
070526  3o 4- 2+ 3o  3o 3o 2+ 2o   22+     13 0.8
070527  2+ 2o 3- 3o  2+ 3o 2+ 2-   19+     10 0.6
070528  2+ 2- 1o 1o  1o 0o 0+ 1-    8o      4 0.1
070529  0+ 1o 1o 1-  1o 2- 1o 1o    8-      4 0.1
070530  1+ 1o 1- 1-  1- 1- 0+ 0+    6- Q0   3 0.1
070531  1- 0+ 0+ 0+  0+ 1- 1+ 2o    6o      3 0.1
070601  2o 2- 1- 2-  1- 2- 2+ 2+   13o      6 0.3
070602  2o 2o 2o 1+  1- 2- 1o 2-   12+      6 0.3
070603  2- 2- 1o 1o  2- 3+ 4o 3-   17o D4* 10 0.6
070604  3- 2o 1o 1+  2o 3- 3- 1-   15o      8 0.4
070605  0+ 0+ 0+ 0+  1- 1- 0+ 1-    4- Q1   2 0.0
070606  0o 0+ 0+ 0+  1- 1o 0+ 0+    3+ Q3   2 0.0
070607  1- 0+ 0+ 0+  1- 1- 1- 1-    4+ Q4   3 0.0
070608  3- 2o 2- 1-  2o 2o 2- 2+   15o      7 0.4
070609  1o 1+ 2o 2-  2o 1+ 1+ 2o   13-      6 0.3
070610  3o 2- 3- 2-  1o 1- 1+ 1-   13-      7 0.3
070611  1o 0o 0+ 0+  0+ 1o 1- 1o    5- Q5   3 0.0
070612  0+ 1- 0+ 0+  0+ 0+ 1- 1-    4- Q2   2 0.0
070613  1- 0+ 1- 1o  1o 2o 3+ 2o   11o      6 0.3
070614  3o 3o 2+ 4+  3- 4- 3+ 4-   26o D1* 18 1.0
070615  2+ 3- 2+ 2-  2- 1+ 0+ 1+   14-      7 0.3
070616  2+ 2o 1- 1-  2+ 2- 1+ 1-   12-      6 0.3
070617  2- 1+ 2- 2-  2+ 1+ 1+ 1-   12o      6 0.3
070618  1o 1- 1o 1+  1- 2- 2o 1+   10-      5 0.2
070619  2+ 1+ 1+ 1o  1+ 2- 1- 0+   10o      5 0.2
070620  1o 1o 1+ 1o  1- 1o 0+ 1-    7o Q8   4 0.1
070621  1- 2o 2- 3+  3+ 3+ 3o 4o   21+ D2* 14 0.8
070622  3+ 2+ 3- 3+  2o 2o 3- 3+   22- D3* 13 0.7
070623  3o 3- 3- 1+  1o 1o 1+ 2-   15-      8 0.4
070624  2+ 1+ 1o 2-  2- 1o 2o 1o   12o      6 0.3
070625  1+ 0+ 0o 0+  1o 1o 0+ 1o    5+ Q7   3 0.1
070626  0o 0+ 0+ 1+  1+ 0+ 1- 1-    5o Q6   3 0.0
070627  2o 2- 1+ 0+  0+ 1o 1- 1+    9-      4 0.1
070628  1+ 1- 1- 1-  2- 1o 1- 2o    9- Q0   4 0.1
070629  1o 1o 1+ 1o  2- 2o 4o 3o   15o D5*  9 0.5
070630  2o 2- 1+ 1-  1- 1- 1- 1-    8+ Q9   4 0.1
070701  1- 1o 1o 1+  1o 1o 1- 1+    8o      4 0.1
070702  0+ 1- 1o 1o  1- 1- 0o 0+    5- Q6   3 0.0
070703  0+ 1o 1- 1+  2- 3- 2- 4-   13o      8 0.4
070704  3o 3+ 3o 4+  3o 3- 3- 1o   23o D3* 15 0.9
070705  1+ 1+ 2- 1+  1+ 1- 1o 2-   10+      5 0.2
070706  1o 1o 1o 1o  1+ 2- 2- 1o   10-      5 0.2
070707  2- 2- 1+ 0+  1- 1o 1+ 2o   10o      5 0.2
070708  2- 2- 1o 1-  1- 0+ 1- 0+    7o      4 0.1
070709  0+ 0+ 0+ 0+  0+ 0+ 0+ 0o    2+ Q1   2 0.0
070710  0o 0+ 1o 0+  1- 0+ 1+ 3+    7+      4 0.2
070711  4- 4o 5- 5o  2+ 3o 2- 1+   26- D1  21 1.1
070712  2- 2- 2+ 0+  1o 1- 1o 1+   10o      5 0.2
070713  0+ 1- 0+ 0+  0+ 1- 1+ 3-    7-      4 0.1
070714  2- 1o 1+ 3o  3+ 4+ 5+ 3+   23+ D2* 19 1.0
070715  4+ 4- 3o 2-  1+ 1+ 1+ 2-   18+     12 0.7
070716  1o 1+ 1+ 1o  1- 1- 1o 0+    7+ Q0   4 0.1
070717  1+ 1- 1- 1o  1- 1- 1- 0+    6o Q9   3 0.1
070718  1- 1- 1- 0+  0+ 0+ 0+ 0+    4- Q4   2 0.0
070719  0o 0o 0+ 0+  1- 1- 0+ 1-    3o Q3   2 0.0
070720  0+ 1+ 3o 4o  4o 2+ 2- 3+   20o D5* 14 0.8
070721  2o 4- 2+ 1+  3- 1+ 3o 1+   18-     10 0.6
070722  1- 1o 1o 1-  0+ 1- 0+ 0o    5- Q7   3 0.0
070723  0+ 1- 1- 1o  1- 0+ 1- 1+    6- Q8   3 0.1
070724  0o 0+ 0+ 1-  1o 1- 0+ 1-    4o Q5   2 0.0
070725  0+ 0+ 0o 0+  1- 1- 0+ 0o    3- Q2   2 0.0
070726  0o 0+ 0+ 1-  1+ 4- 4- 3o   13o      9 0.5
070727  3- 3o 2- 1+  2+ 1+ 0+ 0+   13o      7 0.4
070728  1o 1- 1o 0+  0+ 1- 1- 2o    7-      4 0.1
070729  3+ 4- 2o 3-  3- 2o 3- 4-   23- D4* 14 0.8
070730  3o 3o 3o 1+  1+ 2+ 2o 1o   17o      9 0.5
070731  1- 1- 2o 1+  2- 1o 1o 2-   10o      5 0.2
070801  4- 3- 3+ 3o  3- 3- 3o 3o   24o D2* 15 0.9
070802  1o 1o 2o 1o  2o 2o 1+ 0+   11-      5 0.2
070803  1o 1+ 1o 0+  1+ 1o 0+ 1o    7+ Q0   4 0.1
070804  0+ 0+ 0+ 0+  0+ 0o 0o 1-    2+ Q2   2 0.0
070805  0o 0o 0o 0+  0+ 0+ 1o 1o    3o Q4   2 0.0
070806  1- 0+ 2- 2-  2- 3- 4o 6-   18+ D4* 16 0.9
070807  5o 3+ 4o 2+  3o 3+ 4- 3+   28o D1  22 1.1
070808  2o 3- 2o 1-  1o 1- 1- 1o   11-      5 0.2
070809  1o 0+ 1o 1+  0+ 1- 1o 1-    6+ Q8   3 0.1
070810  0+ 0+ 1+ 2+  4+ 4+ 4- 3o   20- D3* 15 0.8
070811  2+ 2o 2+ 2-  2o 2+ 3+ 2+   18+      9 0.5
070812  2- 1+ 1+ 2o  1o 1o 1- 0+    9+      4 0.2
070813  1o 1- 0o 0+  0+ 0+ 0+ 1-    4- Q5   2 0.0
070814  1o 0+ 1- 0+  1- 1- 1- 2+    7-      4 0.1
070815  3- 3- 1+ 1+  2o 2+ 2o 2-   16o      8 0.4
070816  2o 1o 2- 2o  1- 1- 1+ 1-   10o      5 0.2
070817  2o 1- 0o 0+  1- 1- 1o 1+    7-      3 0.1
070818  2- 0+ 0o 0+  0o 0o 1- 0+    3+ Q7   2 0.0
070819  0o 0o 0+ 1o  3- 2- 0+ 0+    6+      4 0.1
070820  1- 0+ 0+ 0+  0+ 0+ 1- 1o    4o Q6   2 0.0
070821  2o 1- 0+ 1o  1+ 1o 0+ 1-    7+      4 0.1
070822  0o 0+ 0+ 1o  2- 1+ 1o 0o    6- Q9   3 0.1
070823  0o 0+ 0+ 1-  1- 0o 0+ 0o    2+ Q3   2 0.0
070824  0o 1- 0+ 0+  0o 0+ 0+ 0o    2o Q1   1 0.0
070825  2+ 1- 1- 2o  3o 2- 2+ 1+   14o      7 0.4
070826  2- 1+ 2- 1+  3- 3- 4o 3o   18+     11 0.6
070827  3o 2+ 4- 2o  2o 2o 4o 3o   22o D5* 14 0.8
070828  3o 2+ 2o 4-  2o 1o 2o 2-   18-     10 0.5
070829  2o 1- 1- 0+  1o 1o 2- 2-    9o      4 0.2
070830  2- 2o 1o 1-  1- 0+ 1- 1+    8+      4 0.1
070831  2- 1o 1o 1+  1- 1+ 3- 2+   12o      6 0.3
070901  2o 1+ 2+ 2+  2+ 2+ 3- 4-   19o     10 0.6
070902  5- 5- 3o 4-  4o 3- 4o 2+   29o D2  24 1.1
070903  2+ 3- 2o 3-  3- 2+ 1+ 3-   19-     10 0.5
070904  2o 2- 2- 2-  1o 1- 1o 2-   11+      5 0.2
070905  3- 3o 3+ 2+  2+ 1+ 2+ 2o   19+     10 0.6
070906  3o 2+ 1o 2o  1+ 3- 3- 4o   19o     11 0.7
070907  4+ 4- 1+ 1+  2- 3- 2- 1o   18-     12 0.7
070908  2o 2- 2o 2-  1+ 2o 2- 1-   13o      6 0.3
070909  0o 0o 0+ 1-  1- 1- 0o 1-    3o Q2   2 0.0
070910  1- 0+ 1- 1-  0+ 0+ 0+ 0+    4- Q3   2 0.0
070911  0o 0o 1- 1-  1- 1- 1- 1-    4o Q4   2 0.0
070912  1o 1o 1- 1-  0+ 0o 0o 0+    4o Q5   2 0.0
070913  0o 0o 0o 0+  0o 0o 1o 1-    2o Q1   1 0.0
070914  1o 0o 0o 1-  1- 2+ 2+ 2o    9o      4 0.2
070915  2o 0+ 0+ 1-  1o 1+ 1o 2-    8+ Q0   4 0.1
070916  1+ 1o 0o 0+  0+ 1- 1o 0o    5- Q6   2 0.0
070917  0o 0o 0o 0+  1- 0+ 1o 2o    4+ Q7   2 0.0
070918  3o 1+ 0o 0+  1- 0+ 0o 0o    6-      3 0.1
070919  0+ 2- 1+ 1o  1+ 1- 0+ 0o    7- Q8   3 0.1
070920  0o 1o 0+ 2-  3- 3o 4o 3+   16o     10 0.6
070921  3- 2- 2- 1+  2o 2o 2+ 4-   17+      9 0.5
070922  3o 3- 3- 2-  2+ 3- 4- 3-   21+     12 0.7
070923  3+ 4+ 4o 3-  2o 1o 2o 3+   23- D4* 16 0.9
070924  3+ 4- 2+ 1+  2+ 2+ 2- 2o   19o     11 0.6
070925  3- 2- 1+ 1o  1- 1+ 3- 3-   14o      7 0.4
070926  2o 1+ 1- 1o  0+ 0o 1o 0+    7- Q9   3 0.1
070927  1- 0o 0o 3-  2- 5o 5- 4+   19o D5* 18 1.0
070928  4o 4- 5- 2o  1+ 3- 4+ 5o   28- D3  24 1.2
070929  5- 5o 5o 4o  4o 3- 4- 3+   32+ D1  30 1.3
070930  3+ 3+ 4- 2o  2- 2- 3- 2+   21-     12 0.7
071001  3- 2+ 2- 2o  2- 2o 1+ 2-   15+      7 0.4
071002  2o 2- 2- 1o  0o 0o 1+ 3o   11-      5 0.2
071003  3+ 4- 3+ 2+  4o 2+ 3- 3+   25o     17 0.9
071004  4- 3o 2o 3-  2o 3- 2+ 0+   19-     11 0.6
071005  2o 3o 2o 1o  2- 1- 2- 0+   12+      6 0.3
071006  1- 0+ 1o 1+  1o 1- 1+ 1+    8-      4 0.1
071007  1o 0o 1- 0+  1o 0o 0o 0o    3o      2 0.0
071008  0o 0o 0o 0o  0o 0o 0+ 1-    1o      1 0.0
071009  0+ 0+ 0+ 0o  0o 0o 0+ 0o    1+      1 0.0
071010  0o 1o 1- 0o  0o 0o 0o 0o    2-      1 0.0
071011  0o 0o 0o 0o  0o 0o 0+ 1-    1o      1 0.0
071012  0o 1- 1o 1o  1- 1+ 2- 2+    9-      4 0.1
071013  0o 0o 0+ 1-  1o 0+ 1- 1+    4+      2 0.0
071014  2- 2- 2o 2-  1o 1+ 0+ 1-   10+      5 0.2
071015  2- 0+ 0+ 0+  1- 0+ 0+ 0o    4o      2 0.0
071016  0o 0+ 0+ 1-  1+ 1+ 0+ 0o    4+ Q9   2 0.0
071017  1- 0o 0o 0+  0o 0o 0o 0o    1o Q4   1 0.0
071018  1o 3o 3- 4-  2o 2- 3o 3-   20-     12 0.7
071019  3o 3- 2+ 3-  4- 3+ 3+ 3+   24+ D3* 16 0.9
071020  4o 4- 3o 2+  1o 2+ 3- 1-   20-     13 0.7
071021  1- 1+ 1+ 1o  1o 1- 2- 2o   10-      5 0.2
071022  1+ 2- 0+ 0+  1- 2- 3o 3-   12-      6 0.3
071023  3+ 3- 1+ 1+  2- 1o 2o 0+   14-      7 0.4
071024  1- 0+ 0+ 1-  1o 1+ 1- 0+    5+ Q0   3 0.1
071025  0+ 1o 1- 3o  4- 4+ 5- 4-   21+ D2* 17 0.9
071026  3- 3- 2o 2+  3+ 4- 4- 2o   22+ D4* 14 0.8
071027  2+ 3+ 2o 4-  3- 3+ 2- 3-   22- D5* 13 0.7
071028  2+ 2+ 1o 2o  2- 3o 1+ 1-   14+      7 0.4
071029  2o 1- 1o 1o  2- 2+ 5- 4+   18-     13 0.7
071030  4o 3o 2o 1o  1+ 3- 1- 1o   16-     10 0.5
071031  1+ 1- 2- 1o  1o 1o 2- 1-    9o      4 0.2
071101  3- 1- 1+ 1o  0+ 1o 1o 1-    9-      5 0.2
071102  0+ 1+ 1o 1o  0o 0o 0+ 0+    4+ Q5   2 0.0
071103  1- 0+ 0+ 1-  1o 0o 0o 0o    3o Q3   2 0.0
071104  1o 0o 0+ 0+  1o 2+ 2- 2o    9-      4 0.1
071105  1- 1+ 1o 1o  0o 0o 0o 1-    5- Q7   2 0.0
071106  0o 0o 0o 0o  1- 0o 0o 0o    1- Q2   0 0.0
071107  0o 0o 0o 0o  0o 0o 0o 0+    0+ Q1   0 0.0
071108  1o 1+ 1o 0o  0+ 1- 1+ 1+    7o      4 0.1
071109  1+ 1- 0+ 1-  2- 1+ 0+ 2o    8+      4 0.1
071110  2o 0+ 1o 1+  1+ 1+ 0+ 0o    8-      4 0.1
071111  1o 0+ 1- 0+  1- 0o 0+ 1o    4+ Q4   2 0.0
071112  0+ 0o 0o 0+  0+ 1+ 2- 2-    6- Q9   3 0.1
071113  3o 3o 2o 2o  3- 1+ 2o 3o   19o     10 0.6
071114  3o 3- 2o 2+  3- 3o 1+ 2-   19-     10 0.6
071115  2o 2- 1- 1-  2o 2o 2+ 3-   14o      7 0.3
071116  1+ 1- 2- 2o  2o 2- 2+ 3+   15o      8 0.4
071117  3+ 2+ 2+ 1-  1o 2- 1+ 0+   13o      7 0.4
071118  1o 2- 0o 0+  0+ 1o 0o 0o    4+ Q8   2 0.0
071119  1- 0o 0o 0o  0o 0o 2o 3-    5+      3 0.0
071120  3- 2o 3- 4+  5+ 4+ 3+ 4-   28+ D1  24 1.2
071121  3+ 4o 4- 4o  3o 2+ 2- 1+   23+ D2* 16 0.9
071122  1- 3- 1+ 1+  1+ 4- 4- 4-   18+     12 0.7
071123  4o 3+ 3o 2o  3o 2o 3- 2o   22o D5* 14 0.8
071124  3- 2o 2+ 2o  3- 4o 4- 3-   22o D4* 14 0.8
071125  3o 3o 3+ 2+  3- 3+ 3- 3+   24- D3* 15 0.8
071126  3o 3o 2+ 3-  1o 1o 2- 2-   16+      9 0.5
071127  1o 3- 1+ 1o  1- 1+ 1+ 1+   11-      5 0.2
071128  2o 0+ 1- 1-  1+ 2+ 1- 1o    9o      4 0.2
071129  0o 0+ 0+ 1-  1o 2o 1+ 0+    6o Q0   3 0.1
071130  0o 0o 1- 1-  1- 1- 1+ 1o    5o Q6   3 0.0
071201  3o 0+ 1- 1o  0o 0o 0o 0+    5+      3 0.1
071202  0o 1o 1- 1-  0o 0o 0+ 1-    3+ Q7   2 0.0
071203  0o 0+ 0o 0o  0+ 0o 0+ 0o    1o Q1   1 0.0
071204  0+ 0o 0o 0+  0+ 0o 0+ 0+    2- Q3   1 0.0
071205  2o 0+ 1o 0+  0+ 1- 0o 0o    5-      2 0.0
071206  0o 1+ 1- 0+  1+ 0+ 1- 1-    5+ Q0   3 0.1
071207  1- 1o 0o 0o  0o 0o 0+ 0o    2o Q5   1 0.0
071208  0o 0o 0o 0o  0o 0o 0o 1-    1- Q2   0 0.0
071209  1o 1- 0o 0o  1- 1+ 2o 1o    7-      3 0.1
071210  0o 2- 1+ 2-  2o 2o 2o 4+   15o      9 0.5
071211  3+ 3o 3- 3-  3o 3+ 4- 3+   25o D3* 16 0.9
071212  3- 3o 3+ 3o  1+ 1- 1o 3-   18-     10 0.6
071213  2+ 3- 1o 1o  1o 1o 2o 0o   11o      6 0.2
071214  1- 2- 1- 2o  1- 1o 1+ 0+    8+      4 0.1
071215  0+ 0+ 0+ 1o  0+ 1o 0+ 0+    4o Q9   2 0.0
071216  1- 1- 0+ 0o  0o 1- 0+ 2+    5o      3 0.0
071217  2+ 3- 4- 4o  4o 4- 2+ 3+   26o D2* 18 1.0
071218  4- 4- 4- 4-  4- 3+ 3+ 4o   29o D1  22 1.1
071219  3- 3+ 2+ 2+  2+ 2- 2+ 2+   19+     10 0.6
071220  3o 3o 2+ 2o  3- 4o 3+ 3-   23o D4* 14 0.8
071221  3+ 3+ 3o 2o  3- 3+ 3o 1+   22o D5* 14 0.8
071222  2- 2+ 1+ 1+  2+ 2+ 3+ 2+   17o      9 0.5
071223  2+ 2+ 2+ 2o  2o 2o 1- 2+   16o      8 0.4
071224  0+ 1o 1o 1-  0+ 0+ 1o 1+    6o      3 0.1
071225  0+ 0o 1- 0o  1- 0+ 0o 0o    2o Q4   1 0.0
071226  1- 0o 0+ 0+  1- 1- 0o 1-    3+ Q6   2 0.0
071227  1- 2- 1+ 1o  1o 1- 2- 2o   10o      5 0.2
071228  3o 2+ 0+ 0+  0+ 0+ 1- 0o    7+      4 0.2
071229  0o 0o 0o 1-  0+ 0o 0+ 1+    3- Q8   2 0.0
071230  2- 2- 0+ 1o  1o 1+ 1- 0+    8o      4 0.1
071231  0+ 1- 1- 1o  1+ 1+ 3- 2o   10o      5 0.2
080101  2- 2- 1- 1o  1- 1- 1- 1o    8o Q7   4 0.1
080102  0+ 0o 0+ 0+  0+ 1- 1o 0+    3+ Q2   2 0.0
080103  0o 1- 0+ 0+  0+ 0o 0+ 1-    3- Q1   2 0.0
080104  0o 0o 0o 1-  1- 1o 0+ 2-    4+ Q5   2 0.0
080105  2o 3o 4- 4-  4- 3o 4- 4o   27- D2* 19 1.0
080106  3- 4- 3o 2+  3o 4- 4- 3+   25+ D3* 17 0.9
080107  4o 4- 2+ 3o  3o 1+ 1+ 3-   21+ D5* 14 0.8
080108  2+ 3o 3- 3o  2+ 4- 3+ 3o   23+ D4* 14 0.8
080109  3+ 2+ 2+ 2-  1o 1o 1o 2-   14+      8 0.4
080110  2o 1- 1o 1o  1+ 1o 1- 1o    9- Q9   4 0.1
080111  2- 1- 1- 1o  0o 0+ 1o 0+    6- Q6   3 0.1
080112  0+ 0o 1o 1+  2o 4o 3o 2o   14-      8 0.5
080113  3- 2+ 2- 1o  3o 3o 3+ 2o   19o     11 0.6
080114  3+ 3o 3- 4+  3o 3+ 4o 3+   27o D1* 19 1.0
080115  3o 3- 2+ 2o  3o 2+ 1+ 2o   19-     10 0.6
080116  3- 3- 3+ 3-  2+ 3o 3- 3o   22+     13 0.8
080117  3o 2o 2- 2o  3o 2o 3- 4-   20o     11 0.7
080118  3+ 3o 3o 2-  2+ 3o 3- 2o   21o     12 0.7
080119  2- 2o 2+ 3o  3o 4- 2- 2-   19o     11 0.6
080120  1- 3o 2o 1+  2- 1- 2- 2o   13o      6 0.3
080121  1- 1+ 1+ 1+  2- 2- 2+ 2-   12o      6 0.3
080122  1- 1+ 0+ 0o  0+ 1- 1- 0+    4+ Q3   2 0.0
080123  0o 0+ 1o 1o  1o 1+ 2o 2+    9o      4 0.2
080124  1+ 1- 1o 1-  2o 2- 2+ 2-   11+      5 0.2
080125  3- 4- 3- 2o  1- 1+ 3o 2o   18o     10 0.6
080126  3o 2+ 2- 2-  1+ 2- 1- 2-   14o      7 0.4
080127  1+ 1- 0o 0+  0+ 1+ 2o 2-    8- Q8   4 0.1
080128  1o 2- 0+ 1o  1- 0+ 1+ 2o    8+ Q0   4 0.1
080129  1+ 3- 2- 2-  1- 0o 0o 0o    8o      4 0.1
080130  1o 2- 0o 0+  0o 0o 0o 0o    3o Q4   2 0.0
080131  0o 0o 0o 1-  1- 2+ 3o 3-    9+      5 0.2
080201  3+ 2+ 3+ 3-  2- 3+ 4+ 4+   25+     18 1.0
080202  4+ 5- 3o 2o  3+ 2+ 3+ 3o   26o     19 1.0
080203  3o 3o 3+ 3+  2+ 3+ 4- 3+   25+     17 0.9
080204  3- 3- 2o 2o  1o 1+ 2+ 2o   16o      8 0.4
080205  2o 2o 0o 0+  1o 1+ 1+ 0+    8+      4 0.1
080206  0o 0+ 1- 0+  1o 1+ 2+ 2o    8o      4 0.1
080207  3o 2+ 0o 0o  0+ 2+ 1+ 3o   12+      7 0.3
080208  3+ 1+ 1+ 1-  1- 1o 2o 2+   13-      7 0.3
080209  1o 0+ 0o 1-  2o 1o 2- 2-    8+      4 0.1
